,Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified,composer,date_of_birth,birth_town,birth_country,date_of_death,death_town,death_country,nationality,lyrics,language,text_length,sadness,fear,anger,neutral,disgust,joy,surprise
6182,A secret love or two,,Thomas Campion,,Thomas Campion,Second book of ayres,,1613,#19,Sarge Gerbode,Sarge Gerbode,,,,,A secret love or two,,lute song,Gm,2.0,"6-course, bass, alto, soprano","6-course, soprano",,,,https://lutemusic.org/sources/CampionT/songs/book_2/19_a_secret_love_or_two/a_secret_love_or_two.ft3,https://lutemusic.org/sources/CampionT/songs/book_2/19_a_secret_love_or_two/pdf/a_secret_love_or_two.pdf,https://lutemusic.org/sources/CampionT/songs/book_2/19_a_secret_love_or_two/midi/a_secret_love_or_two.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"A secret love or two I must confess I kind ly welcome for change in close playing: Yet my dear husband I love   ne'er   theless, His desires, whole or half, quickly allaying, At all times ready to offer redress. His own he never wants but hath it duly, Yet twits me I keep not touch with him truly. His own he never wants but hath it duly, Yet twits me I keep not touch with him truly. ",en,386,0.3410213589668274,0.09017673134803772,0.16345150768756866,0.12636780738830566,0.024223335087299347,0.24916163086891174,0.005597647745162249
6187,Her rosy cheeks,,Thomas Campion,,Thomas Campion,Second book of ayres,,1613,#20,Sarge Gerbode,Sarge Gerbode,,,,,Her rosy cheeks,,lute song,GM,2.0,"6-course, bass, alto, soprano","6-course, soprano",,,,https://lutemusic.org/sources/CampionT/songs/book_2/20_her_rosy_cheeks/her_rosy_cheeks.ft3,https://lutemusic.org/sources/CampionT/songs/book_2/20_her_rosy_cheeks/pdf/her_rosy_cheeks.pdf,https://lutemusic.org/sources/CampionT/songs/book_2/20_her_rosy_cheeks/midi/her_rosy_cheeks.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"Her rosy cheeks, her ever smiling eyes, Are spheres and beds where love in triumph lies: Her rubine lips when they their pearl unlock, Make them seem as they did rise All out of one smooth coral rock. O, that of other creatures' store I knew, More worthy and more rare, For these are old and she so new, That her to them none should compare. O, that of other creatures' store I knew, More worthy and more rare, For these are old and she so new, That her to them none should compare. ",en,483,0.011361786164343357,0.006909595802426338,0.02321525663137436,0.37299126386642456,0.039142828434705734,0.5414845943450928,0.004894725978374481
6192,Where shall I refuge seek?,,Thomas Campion,,Thomas Campion,Second book of ayres,,1613,#21,Sarge Gerbode,Sarge Gerbode,,,,,Where shall I refuge seek?,,lute song,Gm,2.0,"6-course, bass, soprano","6-course, soprano",,,,https://lutemusic.org/sources/CampionT/songs/book_2/21_where_shall_i_refuge_seek/where_shall_i_refuge_seek.ft3,https://lutemusic.org/sources/CampionT/songs/book_2/21_where_shall_i_refuge_seek/pdf/where_shall_i_refuge_seek.pdf,https://lutemusic.org/sources/CampionT/songs/book_2/21_where_shall_i_refuge_seek/midi/where_shall_i_refuge_seek.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"Where shall I refuge seek, where shall I refuge seek if you refuse me? In you my hope, in you my fortune lies: In you my life, in you my life, Though you, unjust, accuse me, My service  scorn and merit underprize. O bitter grief, O bitter grief, that exile is become Reward for faith, and pity deaf and dumb. O bitter grief, O bitter grief, that exile is become Reward for faith, and pity deaf and dumb. ",en,404,0.052446480840444565,0.004509987775236368,0.9170984625816345,0.005511476658284664,0.017743531614542007,0.0017914393683895469,0.00089866085909307
6196,Oft have I sighed,,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#1,Sarge Gerbode,Sarge Gerbode,,,,,Oft have I sighed,,lute song,Dm,2.0,"6-course, soprano",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/01_oft_have_i_sighed/01_oft_have_i_sighed.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/01_oft_have_i_sighed/pdf/01_oft_have_i_sighed.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/01_oft_have_i_sighed/midi/01_oft_have_i_sighed.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"Oft have I sigh'd, oft have I sigh'd oft have I sigh'd for him that hears me not Who, absent, hath both love and me forgot. O yet I languish still, yet I languish still, yet I languish still through his delay. Days seem as years when wished friends break their day. O yet I languish still, yet I languish still, yet I languish still through his delay. Days seem as years when wished friends break their day. ",en,408,0.9516472816467285,0.004895638208836317,0.005372670479118824,0.02609698288142681,0.005584882106631994,0.0034106227103620768,0.002991904504597187
6198,Now let her change,,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#2,Sarge Gerbode,Sarge Gerbode,,,,,Now let her change,,lute song,Gm,2.0,"6-course, alto",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/02_now_let_her_change/02_now_let_her_change.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/02_now_let_her_change/pdf/02_now_let_her_change.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/02_now_let_her_change/midi/02_now_let_her_change.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"Now let her change and spare not. Since she proves strange, I care not. Feigned love charm'd so my delight, That still I doted on her sight. But she is gone, new joys embracing, And my desires disgracing. But she is gone, new joys embracing, And my desires disgracing. ",en,269,0.6048243045806885,0.016963858157396317,0.021772807464003563,0.14203046262264252,0.14817138016223907,0.06235196441411972,0.0038851210847496986
6200,Were my heart as some men's are,,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#3,Sarge Gerbode,Sarge Gerbode,,,,,Were my heart as some men's are,,lute song,Cm,2.0,"6-course, soprano",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/03_were_my_heart_as_some_mens_are/03_were_my_heart_as_some_mens_are.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/03_were_my_heart_as_some_mens_are/pdf/03_were_my_heart_as_some_mens_are.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/03_were_my_heart_as_some_mens_are/midi/03_were_my_heart_as_some_mens_are.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"Were my heart as some men's are, Thy errors would not move me; But thy faults I curious find, And speak because I love thee. Patience is a thing divine, And far, I grant, above me. ",en,181,0.1340862363576889,0.26387086510658264,0.0693121999502182,0.3024696409702301,0.08099295198917389,0.14350716769695282,0.005760933738201857
6202,Maids are simple,,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#4,Sarge Gerbode,Sarge Gerbode,,,,,Maids are simple,,lute song,Gm,2.0,"7-course, alto",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/04_maids_are_simple/04_maids_are_simple.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/04_maids_are_simple/pdf/04_maids_are_simple.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/04_maids_are_simple/midi/04_maids_are_simple.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"Maids are simple, some men say. They forsooth will trust no men. But should they men's wills obey, Maids were very simple then. ",en,128,0.008715181611478329,0.03827930986881256,0.039122797548770905,0.8445896506309509,0.06152329221367836,0.005359110422432423,0.0024106684140861034
6204,So tired are all my thoughts,,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#5,Sarge Gerbode,Sarge Gerbode,,,,,So tired are all my thoughts,,lute song,Dm,2.0,"7-course, alto",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/05_so_tired_are_all_my_thoughts/05_so_tired_are_all_my_thoughts.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/05_so_tired_are_all_my_thoughts/pdf/05_so_tired_are_all_my_thoughts.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/05_so_tired_are_all_my_thoughts/midi/05_so_tired_are_all_my_thoughts.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"So tired are all my thoughts That sense and spirits fail. Mourning I pine, and know not what I ail. O what can yield ease to a mind, Joy in nothing that can find? ",en,163,0.9856430888175964,0.0025529353879392147,0.0019720024429261684,0.00561020290479064,0.0022968039847910404,0.001155563280917704,0.0007694169762544334
6206,Why presumes thy pride?,,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#6,Sarge Gerbode,Sarge Gerbode,,,,,Why presumes thy pride?,,lute song,Gm,2.0,"6-course, soprano",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/06_why_presumes_thy_pride/06_why_presumes_thy_pride.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/06_why_presumes_thy_pride/pdf/06_why_presumes_thy_pride.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/06_why_presumes_thy_pride/midi/06_why_presumes_thy_pride.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"Why presumes thy pride on that that must so private be? Scarce that it can good be called, though it seems best to thee, Best of all that Nature framed, or curious eye can see? ",en,177,0.0226596649736166,0.761421263217926,0.05758906155824661,0.12257537990808487,0.025428129360079765,0.004483068361878395,0.00584337767213583
6208,Kind are her answers,,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#7,Sarge Gerbode,Sarge Gerbode,,,,,Kind are her answers,,lute song,FM,2.0,"7-course, soprano",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/07_kind_are_her_answers/07_kind_are_her_answers.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/07_kind_are_her_answers/pdf/07_kind_are_her_answers.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/07_kind_are_her_answers/midi/07_kind_are_her_answers.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"Kind are her answers, But her performance keeps no day; Breaks time as dancers From their own music when they stray. All her free favours And smooth words wing my hopes in vain. O did ever voice so sweet but only feign? Can true love yield such delay, Converting joy to pain? ",en,276,0.7353136539459229,0.0480358749628067,0.1107633039355278,0.060947827994823456,0.029637685045599937,0.013684157282114029,0.0016175294294953346
6210,"O grief, O spite",,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#8,Sarge Gerbode,Sarge Gerbode,,,,,"O grief, O spite",,lute song,Gm,2.0,"6-course, soprano",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/08_o_grief_o_spite/08_o_grief_o_spite.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/08_o_grief_o_spite/pdf/08_o_grief_o_spite.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/08_o_grief_o_spite/midi/08_o_grief_o_spite.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"O grief, O spite, to see poor Virtue scorned, Truth far exil'd, false Art lov'd, Vice  a dored, Free Justice sold, worst causes best adorned, Right cast by Power, Pity in vain implored. O who in such an age could wish to live, When none can have or hold but such as give? ",en,272,0.4545728862285614,0.00645394716411829,0.41146230697631836,0.011760002002120018,0.10924769192934036,0.003324514953419566,0.0031786090694367886
6212,O never to be moved,,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#9,Sarge Gerbode,Sarge Gerbode,,,,,O never to be moved,,lute song,Gm,2.0,"6-course, soprano",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/09_o_never_to_be_moved/09_o_never_to_be_moved.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/09_o_never_to_be_moved/pdf/09_o_never_to_be_moved.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/09_o_never_to_be_moved/midi/09_o_never_to_be_moved.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"O never to be moved, O beauty unrelenting! Hard heart, too dearly loved, Fond love, too late repenting! Why did I dream of too  much bliss? Deceitful hope was cause  of this. O hear, O hear, O hear me speak, O hear me speak this and no more; this and no more, this and no more: Live you in joy, while I my woes, my woes deplore. ",en,329,0.8989458680152893,0.033421535044908524,0.012216209433972836,0.014948741532862186,0.0027092520613223314,0.036063168197870255,0.001695212791673839
6214,"Break now, my heart",,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#10,Sarge Gerbode,Sarge Gerbode,,,,,"Break now, my heart",,lute song,Gm,2.0,"8-course, soprano",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/10_break_now_my_heart/10_break_now_my_heart.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/10_break_now_my_heart/pdf/10_break_now_my_heart.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/10_break_now_my_heart/midi/10_break_now_my_heart.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"Break now, my heart, and die. O no, O no, she may relent. Let my despair prevail. O stay, O stay, hope is not spent. Should she now fix one smile on thee, where were despair? The loss is but easy which smiles can repair; A stranger would please thee if she were as fair. ",en,271,0.7548770904541016,0.19218868017196655,0.007440744899213314,0.03257559612393379,0.006322220433503389,0.0037544805090874434,0.002841224893927574
6216,If Love loves truth,,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#11,Sarge Gerbode,Sarge Gerbode,,,,,If Love loves truth,,lute song,GM,2.0,"6-course, alto",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/11_if_love_loves_truth/11_if_love_loves_truth.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/11_if_love_loves_truth/pdf/11_if_love_loves_truth.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/11_if_love_loves_truth/midi/11_if_love_loves_truth.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"If Love loves Truth, then women do not love. Their passions all are but dissembled shows: Now kind and free of favour if they prove, Their kindness straight their tempest overthrows. Then as a seaman the poor lover fares; The storm drowns him ere he can drown his cares. ",en,271,0.06150601804256439,0.04532470181584358,0.47785723209381104,0.18610356748104095,0.21844369173049927,0.009039207361638546,0.0017255686689168215
6218,Now winter nights,,Thomas Campion,,Thomas Campion,Third book of ayres,,1617,#12,Sarge Gerbode,Sarge Gerbode,,,,,Now winter nights,,lute song,GM,2.0,"6-course, soprano",score,,,,https://lutemusic.org/sources/CampionT/songs/book_3/12_now_winter_nights/12_now_winter_nights.ft3,https://lutemusic.org/sources/CampionT/songs/book_3/12_now_winter_nights/pdf/12_now_winter_nights.pdf,https://lutemusic.org/sources/CampionT/songs/book_3/12_now_winter_nights/midi/12_now_winter_nights.mid,1573937410,1586042064,Thomas Campion,1567.0,London,England,1620.0,London,England,England,"Now winter nights en large The number  of their hours, And  clouds their  storms discharge Upon  the airy towers. Let  now the chimneys blaze, And cups o'erflow with wine. Let welltuned ords amaze With har mony divine. Now yellow waxen lights Shall wait on honey love, While youthful revels, masks, and courtly sights Sleep's leaden spells remove. ",en,348,0.09131628274917603,0.0864301472902298,0.17702017724514008,0.12026792019605637,0.011216714046895504,0.4980276823043823,0.015721073374152184
